泛函科技,http://app.mi.com/details?id=com.fanhantech.fanhandata,苏州泛函信息科技有限公司是专业的训练集数据定制服务提供商，泛函科技可以为客户提供包括数据规划、数据采集、数据预处理、数据转写标注、数据预处理的一站式数据服务。此款移动客户端主要用于任务的发布与采集，用户在注册账号后可以领取任务，审核通过后即可获得积分并提现。
辅城,http://app.mi.com/details?id=cc.fccn.bizim,辅城，是服装/鞋/箱包辅料全球供应链平台。 在聊天中，可以发送文字、语音、表情、图片、视频等。 在企业管理中，可以管理自身企业所属员工 在商业圈中，可以查看产业链的好友动态，及时响应产品动态。
DoHome,http://app.mi.com/details?id=led.am.doit.dohome,DoHome系列智能灯是由四博智联开发的多创新性产品， 支持
大圣助手,http://app.mi.com/details?id=com.dotarrow.assistant,"查看airpods电量，入耳检测，自动停放，以及激活智能语音助手。这是语音穿戴设备的必备应用。大圣助手无缝连接蓝牙耳机，接通手机应用，彻底解放双手。行业领先的中文语音识别技术，具有强大的户外降噪能力，便捷的语音通讯功能，语音控制音乐，听书应用，控制播放，调节音量，打电话，听微信通知，导航, 收藏文章，稍候阅读, 自动转化成音频等等。"
安全校园,http://app.mi.com/details?id=com.dchip.android.safe_campus,安全校园是鼎芯科技旗下一款使用人脸监控来帮助家长和老师掌握孩子出入校安全的一款亲子APP，让家长更加方便地了解孩子的在校情况和学习情况，让班主任更加便捷地管理孩子的学习和班级的考勤，让孩子的安全得到更好的保障
蓉E充,http://app.mi.com/details?id=com.kpxn.rongEchong,蓉E充app提供电动汽车充电线上服务，可以方便快捷的找到附近的充电桩，安逸高效的进行充电以及安全透明的结算，为广大电动汽车车主解决后顾之忧，为尽快促进成都市新能源汽车充电基础设施及网络信息平台建设，保障和推动新能源汽车推广添砖加瓦
云喵,http://app.mi.com/details?id=net.zzz.mall,【工作台】提供经营核心数据，必备工具集合；
语音启动助手,http://app.mi.com/details?id=com.blulioncn.voice_laucher,"桌面上的图标是不是让你看的眼花缭乱,还在因为app太多找不到app图标而烦恼吗？语音启动助手来帮助你，一键启动，并且支持语音，快来使用吧！"
智能销售辅助,http://app.mi.com/details?id=com.wauwo.fute,智能销售辅助APP是一款为长安福特经销商销售人员量身定做的APP，为销售人员提供产品展示、智能试驾、电子报价单、销售资料库等功能，为客户带来专业和便捷的服务，为一线销售人员提供趁手的辅助工具，从而让整个销售过程一气呵成，最终提升效率。
村头宝,http://app.mi.com/details?id=com.cuntoubao.interviewer,"村头宝是一站式智慧就业平台,对于求职者来说，在家门口就能视频面试找到合适的工作；对于企业来说，可以随时面试求职者；对于人社部门，可以统计当地的人才。这是企业接受当地就业局面试人的app，只能接收面试功能。和当地就业局发布的最新的消息。"
云测速,http://app.mi.com/details?id=cn.lezhi.speedtest,云测速，一款集Wi-Fi测速和移动数据网络测速为一体的专业网络测速工具。测
ZAO,http://app.mi.com/details?id=com.deepfusion.zao,使用顶尖AI技术的换脸工具，仅需一张正脸照，让你体验史上最潮的新奇玩法！让你发现更多面更有趣的自己！
快递员小扁担,http://app.mi.com/details?id=com.linyu106.xbd,快递员小扁担是一款为快递员提供高效率、低成本，操作便捷的短信群发功能的APP，节约快递员宝贵的派件时间，是快递驿站的好助手。
我的排班表,http://app.mi.com/details?id=com.fl.mycalendar,本软件适合工作需要轮班的朋友使用，如制造业需要倒班的人员，服务业值班人员等。本软件以万年历的形式，用彩色圆点或文字对各种工作日和休息日进行标记。只需要简单的设置，便能在日历上排出所有的班次。并能添加备注和临时修改班次。软件功能简单实用
云上写作,http://app.mi.com/details?id=com.yunshangxiezuo.apk,云上写作是专为小说写作的应用，它的大纲甚至能显示你角色的登场次数。
云上公益组织版,http://app.mi.com/details?id=com.muki.welfare,云上公益组织版，方便快捷的公益人专属管理工具。
海豚经纪人,http://app.mi.com/details?id=com.yuanfeng.seatuneagent,海豚经纪人是服务于法拍房经纪人，帮助房产经纪人提高收入的APP。通过百万用户“无忧购”计划，让房产经纪人月入数万不是梦。
慧植农当家,http://app.mi.com/details?id=com.cleverplanting.rkkj,基于人工智能与大数据的中国先进
U聘,http://app.mi.com/details?id=com.up.sn,U聘（天津正楷网络科技有限公司）作为中国的分类信息网站，本地化、自主且免费、真实高效是U聘的三大特色。其主要服务是招聘兼职的一个平台，覆盖中国所有大中城市。同时还为商家建立了全方位的市场营销解决方案，提供网站。
萌猪记账,http://app.mi.com/details?id=com.yzd.habit.itally,萌猪记账是一款专业的生活记账软件
南京市口腔医院,http://app.mi.com/details?id=com.chinacaring.kqyy_hospital,“南京口院-员工版”是服务于南京市口腔医院临床、管理、办公、后勤的移动工作平台，由南京瞰聆信息科技有限公司提供技术支持。应用包括运营查询、患者信息查询、医患互动、医务管理、移动办公等功能模块，能帮助医护人员更好地掌握患者病情、进行临床协作，同时还能满足普通人员的日常移动办公需求。
红狮物流,http://app.mi.com/details?id=com.hongshi.wuliudidi,红狮物流app是一款运货物流应用软件，秉承让物流更诚信，
局域网精灵,http://app.mi.com/details?id=com.xchat.stevenzack.langenius,局域网传文件利器！
华硕路由器,http://app.mi.com/details?id=com.asus.aihome,"《华硕路由器 ASUS Router》是一个管理你的家庭网络的革命性应用。 支持的路由器：（固件版本高于3.0.0.4.378.9135）： RT-AC5300, RT-AC3100, RT-AC88U, RT-AC3200, RT-AC87U/R, RT-AC68U/R/P/W, RT-AC66U/R, RT-AC56U, RT-N66U/R 现已支持AP模式！以及更多的型号，DSL系列也将会在未来得到支持！"
华云数字,http://app.mi.com/details?id=com.huayun.cloud_alliance,【华云数字】是基于物联网、区块链、人工智能技术的新零售电子商务平台，致力于让广大人民群众“能消费、敢消费、愿消费、善消费”，助力大众创业、万众创新，是消费创富、消费创业、消费成商的分享经济与共享经济平台。主要功能包括：用户登录注册、我的个人中心、实名认证、我的钱包、我的订单、我的关注、系统设置、购物车等功能。
码码通,http://app.mi.com/details?id=com.jieyi.citycomm.jilin,交通码是专用于吉林省内的交通工具乘坐刷码工具，可用于在公交车上进行扫码乘车，避免了没有公交卡和零钱时的乘车问题，方便、快捷，是您出门旅行的家庭必备帮手。
良辰万年历,http://app.mi.com/details?id=com.xuanjing.wnl2,产品提供公历、农历、黄历、天气、生日、节日、资讯、放假安排等日历实用功能
倒计时,http://app.mi.com/details?id=com.example.a14409.countdownday,"倒计时是一款实用的桌面倒计时、	重要日子、梦想倒计时、日子计算、倒计时软件、记录日子记、日期时间、倒计时、天数倒计时、倒计时器、倒计日手机APP。 人生匆匆,时光飞逝。无论工作还是生活,总有些日子值得我们一辈子铭记。倒计时可以帮你将重要的日子进行分类管理,并精确显示距离这些日子还有多久;它还 可以为你提供近10年的重要节日,同时它也提供了多种提醒选项,并重复提醒你。有了倒计时,你将不会再错过那些重要的日子。"
垃圾分类专家,http://app.mi.com/details?id=com.letui.garbage,产品说明
E取证,http://app.mi.com/details?id=com.chenyi.doc.classification.docclassification,E取证·智能审计存档系统是一款集即时拍照、即时通讯、资料传输、资料存档等功能的产品，通过智能图像处理、云服务及区块链加解密等技术实现移动端拍照、云端和PC端存档的审计取证工作流程，解决会计师事务所开展审计工作时涉及大量的审计资料复印、打印、存放的问题，达到取证便捷、提高业务效率、降低成本的目的。
粤医e联,http://app.mi.com/details?id=com.kangming.fsyy,佛山市第一人民医院互联网医院（粤医e联），只需绑定您在医院的就就医卡，不仅就能随时随地查看您在就诊医院的病历、处方和检查报告；您还能及时获得检查结果的推送消息，全面把握治疗和康复过程。并提供覆盖诊前、诊中、诊后的各种互联网便捷服务。
拉粉粉货主端,http://app.mi.com/details?id=com.lff.shipper,"拉粉粉是深圳拉粉粉科技有限公司精心打造，专注于水泥行业的移动智慧物流平台。拉粉粉依托移动互联网思维与技术，有效整合水泥行业的货源、车源、信息流及资金流等各种资源，为货主及司机搭建快捷高效的信息平台。通过解决货主叫车难，司机空驶率高,闲置率高的问题，最终达到降低货主运输成本，提高司机工作效率和收入的目的！"
密码管理EasyPass,http://app.mi.com/details?id=com.musketeer.easypass,这是一款简单、安全的密码管理工具。 同时支持Android和Web。支持动态密码（Google Authenticator）
Aii遇见,http://app.mi.com/details?id=com.cheetah.mate,早晨起床，是不是只有枯燥的闹铃；每天要做的事情，只能记在冰冷的日历中；还在用系统枯燥的来电展示页面？
通讯录同步助手,http://app.mi.com/details?id=com.dada.contact,手机更换，资料备份，轻松同步。专业数据备份还原，通讯录，照片，短信，APP，记事本，一键搞定。智能数据整理，联系人去重，联系人丢失找回，安全便捷。换手机必备专业工具
换机同步助手,http://app.mi.com/details?id=com.dada.syn,还在为换机后资料难转移，甚至资料丢失而苦恼吗？不妨试试换机同步助手，支持联系人、APP、短信、照片等资料一键备份还原，轻轻松松换手机，是手机换机同步的必备工具
手机投屏,http://app.mi.com/details?id=com.smartxtools.tvproject,手机投屏有本地投屏和在线投屏两个功能。本地投屏包括视频，图片，语音三种投屏，可以将手机里的内容投放到电视上。在线投屏包括小视频和在线资源，小视频可以在浏览界面点击立即投屏即可投屏，在线资源需要提供视频资源地址然后复制到地址栏即可投屏。
猎豹浏览器,http://app.mi.com/details?id=com.ijinshan.browser_fast,【每日赚钱】注册就送现金红包，参与活动每日赚零花，微信钱包急速到账
车贷在线,http://app.mi.com/details?id=com.xiaoyutimes.carloanonline,车贷在线是一款专业的贷款行业查询工具，主要提供车辆评估，房产评估，车辆维修保养记录查询，车辆违章查询，车单查询，个人授权网贷数据查询，电商数据查询，同行业务交流等服务。数据可靠，极速出查询报告。
清聊,http://app.mi.com/details?id=com.htmessage.qingliao,即时聊天：用打字、语音、照片等随时传递出自己的信息。 群聊功能：让大家一起来互动，独乐乐不如众乐乐。 朋友圈：发送朋友圈信息能够随时分享出自己当时的喜悦。
牵心,http://app.mi.com/details?id=com.huiyun.care.viewer,牵心智能摄像机，一款懂你的摄像机。
易维讯,http://app.mi.com/details?id=com.eviwjapp_cn,易维讯APP 三一重机倾力打造 上海华兴荣誉出品
游戏超人,http://app.mi.com/details?id=com.cmcm.gamemaster,这就是你在找的吃鸡神器！数十款游戏免费皮肤等你领取！
家共享,http://app.mi.com/details?id=com.yfyl.daiwa,家共享介绍
明星日历,http://app.mi.com/details?id=com.huafengcy.starcalendar,明星日历是一款将日历提醒功能应用于明星动态、八卦新闻、电影、体育、综艺、电视剧等热门资源的产品，用户可关注感兴趣的明星、电影、体育、电视剧、综艺等内容，关注后明星日历将结合明星的动态信息，电影、体育、综艺、电视剧等内容的上映上线、更新、播出信息并在指定的时间提醒用户及时购票或观看。
简单心理,http://app.mi.com/details?id=com.jiandanxinli.smileback,简单心理，国内优质的心理咨询平台，帮你更简单地获得专业心理服务。
老吕加油,http://app.mi.com/details?id=com.zhaoyou.oiladd.laolv,老吕加油APP，是找油网旗下一款专为营运车辆用户提供的加油软件。用户可通过APP轻松查阅附近加油站的距离、位置、油品、油价等实时信息；使用APP加油，还可享受特惠油价、订单追踪等额外服务，让加油变得更省钱、更省事、更省心。
卓钢链,http://app.mi.com/details?id=com.zallsteel.myzallsteel,卓钢链是一款查找钢材现货、钢铁价格、钢材行业行情资讯、提供供应链服务、供行业社交交流的软件。
趣键盘,http://app.mi.com/details?id=com.qujianpan.client,趣键盘，一款边打字边赚钱的输入法
WiFi万能钥匙浏览器,http://app.mi.com/details?id=com.link.browser.app,WiFi万能钥匙官方出品，内置专属免费WiFi连接功能，一键连网看新闻，浏览最新资讯！手机上网用这一个APP就够了！
海钓俱乐部,http://app.mi.com/details?id=cn.heydong.fishing,《海钓俱乐部》手机应用是海钓爱好者的必选神器1.在线匹配船位，如果你想出海钓鱼，可选择自己想要的船长和海钓船。时间，船位全部自动刷选。2.自动售卖系统。钓来的鱼可直接上传出售，娱乐的同时还有收入噢。3.提供照片和视频分享，让钓友可以展示鱼获，分享经验，结识朋友。4.直观详尽的展示天气查询和海况预报
尺子专业测距仪,http://app.mi.com/details?id=com.feisukj.measure,"测距仪-尺子测量大师多款小工具功能的集合，它包含尺子，噪音计，量角器，测量距离这些常规小功能，另外又支持水平仪，指南针，手电筒，挂画校准小工具，房贷计算器,天气预报,使用它，用户真正能感受到设计师对这款产品的用心设计。"
艺术签名设计,http://app.mi.com/details?id=com.wxl.qianming,免费个性签名，个性艺术签名设计
化妆品监管,http://app.mi.com/details?id=com.nmpaic.hzp,“化妆品监管”APP为国家药品监督管理局官方发布。
阶T,http://app.mi.com/details?id=com.nei.neiquan.company,这是一款专门面向寿险电话营销从业人员在线培训需求的工具软件。可以帮助电话营销人员快速掌握电话销售业务技能，进行个人业绩管理，并有效提升产能。阶T应用的功能主要包括学习训练、绩效管理、团队协作、行业资讯以及即时通讯等，在提高寿险电销从业人员团队管理效率的同时又能以一种团队化的模式进行学习训练，保证学习训练的整体进度及效果。
舍付,http://app.mi.com/details?id=com.yunhui.orderpay,本软件的创作目的为：旨在大房产行业资金交易的安全保障。 本软件的主要功能为：行业最新资讯的推送；APP内有装修宝、建材宝、房宝宝、购物包等功能，旨在保证大房产行业的资金交易安全 。 本软件的技术特点为：本APP是一套功能实用、操作简便、数据准确、系统稳定、安全性高、设置灵活、易维护的移动支付平台。用户可根据自身需求灵活地选择所需项目节点，保证了交易双方的资金安全。
小镜秀秀,http://app.mi.com/details?id=com.panxsoft.hathor,帕克西智能化妆台App——小镜秀秀，做为智能化妆台生态的体验入口，并构建智能化妆台，发现符合化妆台的智能产品，从洁面、补水、控油、化妆、卸妆、护肤等打造化妆护肤使用场景，用户可以根据自我需要去添加相应的化妆台智能产品。智能化妆镜智能推荐用户所需的补光色温和亮度，多场景精准模拟现实场景灯光。设备随心所欲控制补光镜色温和亮度，并提供收藏常用灯光参数。各种化妆造型自由随心配，支持9种单品类型：口红/眼影/腮红/眉毛/眼线/睫毛/美瞳/粉底/眼镜试妆试戴，推荐妆容瞬间让您掌控女王范、御姐范等各种百变造型。
扔渣渣回收端,http://app.mi.com/details?id=com.rengzhazha.recycle,扔渣渣是专业的垃圾处理平台，回收员招募中！
小米换机,http://app.mi.com/details?id=com.miui.huanji,小米换机是一款全新的数据迁移APP，支持安卓及IOS设备的数据迁移至小米手机，协助您快速上手小米新机。
医学教学中心,http://app.mi.com/details?id=com.wyb.eot.login,为了提高教学质量，实时了解学生的教学情况；在上课教学结束后，让学生对教学进行评价，从而对教学评价结果进行分析。管理人员可对教学进行监控，督促。在教学上，可以对学生、教师的上课时间进行提醒。教师学生可以针对每一次教学进行交流互动。
拍拍识垃圾,http://app.mi.com/details?id=com.thunder.rubbish,拍照识别、语音识别、输入查询垃圾分类、帮你快速查询你想知道垃圾的分类，包含垃圾分类分类指引，垃圾分类投放说明，帮你轻松搞定垃圾分类。没有广告，没有任何涉及用户隐私的权限，方便快捷，简单易用，良心打造，放心使用。
六臂车服,http://app.mi.com/details?id=cn.sixarm.carservice,六臂车服，让中国的汽车用户没有用车烦恼！
清理大师极速版,http://app.mi.com/details?id=com.mc.clean,【专注手机垃圾清理】
青葱时代,http://app.mi.com/details?id=com.qcsd99.www,青葱时代（Android版）是由青葱时代网络技术（深圳）有限公司开发的全球首家专属青年人的移动互联网综合服务平台，专属青年人的高级移动智能管家。
安心校园教师端,http://app.mi.com/details?id=com.hmf.securityschool.teacher,用安心校园，管理学生更省心！
风罗罗,http://app.mi.com/details?id=com.fengyupianpian.fengluoluo,风罗罗，是一款基于互联网的短视频线上选角平台。 演员用户可以通过平台提供的海量剧本进行表演、试镜。 导演、制片人等用户可以快速了解演员演技，从而更快更便捷的达成合作。
测距仪-尺子测量,http://app.mi.com/details?id=com.sr.cejuyiczclds,测距仪-尺子测量大师，一款集合多个实用工具的智能APP，方便您在需要的时候便捷地来使用。
青盈,http://app.mi.com/details?id=com.greenpear.market,青盈APP是青梨学车网为营销团队出品的移动推广工具，针对社交流量，借力粉丝经济，有效为推广者提供社交环境下多种流量营销解决方案，从而凝聚线下资源进行信息管理并辅助推广。
极客修-手机维修,http://app.mi.com/details?id=com.jikexiu.android.webApp,先维修后付款  新用户下载立享200元专享优惠卷！
手机定位防盗-找帮,http://app.mi.com/details?id=com.jlzb.android,手机定位，防盗，找回手机，定位孩子，保护老人，维护夫妻和谐等（需知情使用）请认准“找帮”，纯净免费无广告，定位准确，为你解决定位追踪难的问题。北京电视台专题推荐，是市面上功能*强大的防盗，定位保护，定位软件
闪时送,http://app.mi.com/details?id=com.wta.NewCloudApp.jiuwei274792,闪时送，一个专注于同城聚合配送的服务平台。无论你想要价格低还是追求速度快，闪时送都能满足。平台运用大数据分析技术，系统自动匹配更快/更便宜的配送公司，配送运力覆盖全国，充分协调各个配送公司，大幅度提升配送效率，解决了商家单平台配送效率低，切换平台繁琐的痛点。并且给商家节省运送成本。目前平台合作了国内各大主流同城跑腿运力平台，更全面的配送网络，只为给你更好的配送体验。
机智软件3,http://app.mi.com/details?id=com.study.admin.jczii3,机智软件3，是一款模拟股票交易软件，旨在使用户锻炼炒股技能，拓宽用户思维，以多样化的交易以模式，更好的趋利避害降低风险。本应用可以通过我方为用户免费提供的模拟账号来对股票进行模拟的策略交易，目前的策略有突破交易，破位交易，拐点买入，回落卖出，分批出货，分批建仓，跟踪止盈，定时下单，等十余种策略方式（本手机软件只有模拟交易，不涉及实盘，没有任何金融，股票交易）
找你家谱,http://app.mi.com/details?id=com.findu.app,【传家业】
C5GAME,http://app.mi.com/details?id=com.imbastar.c5game,买饰品，上C5！
69配件维修网,http://app.mi.com/details?id=com.didesi.sixnineservice,69配件维修网 APP 是货车、工程车、维修师傅和配件商家的大型信息平台。我们出门在外的货车和工程车驾驶员可以根据自己的需要搜索离自己最近的维修师傅和配件商家，使车辆维修达到最方便快捷。以后我们的广大驾驶员出远门就不用担心找不到师傅修车，找不到自己所要买的配件。 69配件维修网是为了广大的驾驶员出门在外方便找师傅修车、方便买配件的免费信息平台。 欢迎广大商家免费入驻。 为我们广大的驾驶员提供最方便快捷的车辆维修服务。
奈特艺术签名,http://app.mi.com/details?id=com.rd.artsignature2,"支持多种风格样式签名设计。支持修改背景和字体颜色、临摹涂鸦等功能 。艺术签名大师为您量身打造只属于你的完美签名.各种风格应有尽有，心 动不如马上行动,赶快来下载艺术签名大师，制作一个专属于自己的帅气签 名吧!后续将陆续增加更多字体及功能，艺术签名大师立志成为签名应用里 最好的app，敬请期待！"
物联工地,http://app.mi.com/details?id=com.zhgdnative,通过工地管理可视化系统为政府、企业、现场工程管理，提供了先进技术手段，通过安装在建筑施工作业现场的各类传感装置，构建智能监控和防范体系，就能有效弥补传统方法和技术在监管中的缺陷，实现对人、机、料、法、环的全方位实时监控，变被动“监督”为主动“监控”；同时，其也将为安全生产监督管理引入新理念，真正体现“安全第一、预防为主、综合治理”的安全生产方针。传统的施工监测、易受人为影响且效率低下。通过引入物联网技术，可以有效提高建筑施工质量，进而构建智能家居、智能建筑，并最终达到创造智能城市的目标。
AiLink,http://app.mi.com/details?id=com.pingwang.elink,AiLink是一个综合性智能硬件管理平台，通过AiLink App，你可以完成手机与智能硬件之间便捷快速的交互，并实现设备之间、设备与用户之间的互联互通。 用户测量数据不丢失 用户测量数据跟随用户，即使删除智能硬件测量数据不丢失； 轻松控制设备，轻松易用 可快速的添加设备、操作，实现智能设备间互联互通； 设备分享，乐趣传递 分享设备给家人朋友，共同感受科技乐趣。
夜间模式,http://app.mi.com/details?id=com.chenai.eyes,健康护眼app关注您的夜间用眼健康，【夜间模式】帮助您在熬夜通宵，晚间看漫画，读小说时消除刺眼的背光亮度，缓解用眼疲劳，并且解决OLED烧屏和闪烁问题，健康清理一日疲劳。眼睛是心灵世的窗口，一双明目，纯净的眼睛是大家都向往的，希望大家能爱护自己的眼睛。
调音器,http://app.mi.com/details?id=com.xinmang.guitar.tuner,简单、快捷、准确的吉他调音器，适用于包括吉他、尤克里里的弦乐器的专业调音软件，为爱玩音乐爱乐器的你精心制作！
温暖淄博人社,http://app.mi.com/details?id=cn.com.dareway.mhsc_zibo,山大地纬软件股份有限公司开发的智慧城市社保APP，提供参保信息查询、社保缴费、政策咨询以及便民服务等便捷功能，让您不用再去社保大厅，在家就能查询您的社保账户情况，缴纳社保费用
饭碗儿商户端,http://app.mi.com/details?id=com.wxy.bowl.business,【关于本产品】
万魔助手,http://app.mi.com/details?id=com.onemore.app.smartheadset.android,一键连接万魔蓝牙智能设备，一键智能煲机，万魔智能按键，智能均衡调节，音乐播放器
夕阳家园,http://app.mi.com/details?id=cn.jlxy.veteran,夕阳家园APP-是专门针对离退休老干部设计，通过定向推送专属消息、生活服务、问题活动、讲座学习等实现精准服务，通过新闻和各单位宣传模块来充分展示老干部丰富多彩的生活，也将所有与老干部相关工作整合到一个综合信息管理平台上，让老干部通过APP随时随地相互了解和相互学习，真正做到宣传带动和引领示范。
V服,http://app.mi.com/details?id=cn.carowl.icfw,V服爱车，是以车载云终端和智能手机为载体，面向车主提供的位置服务、全车体检、行车预警、驾控分析、用车账单、以及互联互通的车交友、车社区的智能车生活，使车主尽享驾车乐趣。
芯汇法务云,http://app.mi.com/details?id=com.w2893097678.zaz,芯汇法务云是一个致力于创造更高水平司法文明社会实现法律行业革新的综合法务平台。我们将司法体系与移动互联网大数据紧密结合辅助办案。降低法律服务行业门槛，推动法制中国建设，将信息化、法律服务与司法工作深度融合，覆盖法律行业的每个领域和环节。
手机垃圾清理大师,http://app.mi.com/details?id=com.rzzyou.qlds.jsb,手机垃圾清理大师是一款清理优化工具，可以分析和清理手机的存储空间和内存空间，从而让您的手机系统运行更加流畅。是不是觉得您的手机越来越慢了？那是因为你没及时关闭不再使用的程序和清理不必要的存储垃圾。因此导致浪费了一部分和储存空间和内存空间。现在极速清理大师帮你一键关闭不使用的后台程序，还可以清理缓存。一键清理手机垃圾文件，释放超乎你想象的存储空间；加速内存，解决手机卡慢，操作流畅如新。让您的手机更快更干净。极速清理大师帮你解决内存加速、垃圾清理、自启管理、应用管理等手机管理需求，赶紧下载体验吧！
房屋采光计算器,http://app.mi.com/details?id=com.wangyu.luban.daylightingcalculator,房屋采光计算器是一款为解决用户在购房时对所选楼层的采光条件进行估算的App，根据国家房屋采光要求作为计算标准，快速、方便、免费。可计算该楼层在前方有遮挡楼层下的采光标准能否达到国家规定标准，并根据太阳方向角度变化估算各季节平均采光时间。本应用遵守用户隐私政策，坚决保护用户利益，不泄漏任何敏感信息。
超强清理大师极速,http://app.mi.com/details?id=com.supercleaner.lite,帮您解决存储不足和手机卡顿，查找和清理无用文件变得前所未有的简单！
新智居,http://app.mi.com/details?id=com.hg.newhome,新智居APP是华集智能打造的一款智能家居产品，可兼容多个品牌的智能网关，并支持多个不同品牌网关同时在线；可通过智能网关控制支持zigbee协议的各种智能设备。 ·支持多品牌网关，实现多网关场景联动 ·设备分组，统一控制，增强体验效果 ·场景模式、定时任务、触发联动任务 ·本地不受网络影响，也可实现远程控制 ·用户角色权限管理，个性化场景联动 ·背景音乐，提升文化生活体验 ·升级传统家电，实现智能控制 ·远程视频监控，保障家人与财产安全 ·支持国内外主流智能音箱语音控制
卓博人才网,http://app.mi.com/details?id=com.jobcn.android,卓博人才网是一家提供线上招聘求职服务的全国综合性专业人才网站。卓博一直致力于为企业和求职者提供更高效、更便捷的求职招聘产品服务。
和目,http://app.mi.com/details?id=com.cmcc.hemuyi,智能家居摄像头，为用户提供实时视频、远程关爱、即时分享、云端存储等视频应用服务。您可以轻松查看家里、商铺、办公室等场所的实时视频、云端录像；您可以即时接收您所关注场所的异常事件报警通知，采取安全防护措施；您将不再错过孩子及萌宠的精彩瞬间；您可以与您最在意的人分享精彩生活。
Edge,http://app.mi.com/details?id=com.microsoft.emmx,现在可在 Android 上使用的 Microsoft Edge 为 Windows 10 用户在其设备上打造了一种持续浏览体验。内容和数据在后台无缝同步，使用户可以跨设备浏览，而不会漏掉任何内容。中心等熟悉的 Microsoft Edge 功能让用户能够井井有条地整理网页，从而更轻松地随时查找、查看和管理他们的内容。Microsoft Edge 专为 Windows 10 用户设计，无论他们身在何处，均可按其所需方式浏览网页，而不会中断其流程。
智能温度计,http://app.mi.com/details?id=com.icooling.healthy,一款智能实时测温app，和蓝牙设备连接后可以实时接收温度数据，配合新款的T3，T4系列的智能温度贴使用。功能  1.智能测温   2.测温准，测温速度快  3.测温完成提示和报警提示功能   4.设备低温自动关机功能   5.数据可保存为pdf文档并分享
法务云律师端,http://app.mi.com/details?id=com.j545498442.nab,芯汇·法务云是一款全新法律服务平台，法务云团队深谙传统法律服务的弊端，致力于运用全新技术理念辅助律师、法务从业者断案，充分发挥资源配置作用为律师和法务从业者广开案源，让法律业务从传统的线下面对面转向线上云端，利用碎片化时间处理业务，大大提高服务效率，帮助青年律师快速成长，引领法律服务行业的专业化分工，促使律师由单一的法律服务向企业管理、法律顾问、商务投资顾问全方位发展。
饭碗儿,http://app.mi.com/details?id=com.wxy.bowl.personal,【关于本产品】
应届生求职,http://app.mi.com/details?id=com.yjs.android,大学生找工作难？那是你没来应届生求职网！
Okcoin行情,http://app.mi.com/details?id=com.scrb.okcoin,人民币/美元/日元/欧元/英镑/韩元/港币/
眯谜米密,http://app.mi.com/details?id=cn.chenyi.easyencryption,眯谜米密——手机信息加密传输APP-守护您的隐私和财产安全。
左居右作,http://app.mi.com/details?id=com.zuojuyouzuo.zjyz,左居右作（zuojuyouzuo.com），是专注于招聘的服务平台，开创了招聘行业新模式，通过地图找工作，距离交通一目了然，以达到就近工作的目的，有效降低广大用户生活成本，让更多的人不用每天长时间的在拥挤的地铁里，公交上，道路上奔波为愿景，使大家健康生活，愉快工作。
极速清理,http://app.mi.com/details?id=com.melon.clean,一款Android端手机深度清理软件，能够实现高效、快速、准确的清理手机垃圾，提升手机运行速度。
顺道好师傅,http://app.mi.com/details?id=com.qianyicheng.autorescue.driver,该app用于汽车出现故障，派遣救援人员去救援。司机可以通过手机号登录或者微信快捷登录进入APP，司机可以在APP上控制自己在线和下线两种状态，司机可以在APP上选择是否接单，并查看自己接的所有的订单及其状态。目前更新应用包。
安兔兔评测,http://app.mi.com/details?id=com.antutu.ABenchMark,安兔兔评测，一款专业、好用的手机性能评测工具，全面评估手机性能，值得信赖！
网益,http://app.mi.com/details?id=com.sixun.wangyi.shopping,网益是一个工具型平台：为入驻的所有实体店、商家和参与的消费者，提供超级实用、包罗万有的拓展人脉的工具、营销的工具、赚钱的工具，可提升商家的服务能力和消费者的生活品质。
职小窝兼职,http://app.mi.com/details?id=com.zxw.partjob,职小窝兼职APP是安徽职小窝网络科技有限公司旗下开发的一款兼职软件，致力于蓝领、高校学生、社会零散劳动力等群体，是一个为企业和求职者提供一站式招聘服务平台。在用户端，我们具有定位求职、技能兼职、线上结算等特色功能，助力兼职用户薪资得以保障。另外，企业审核严格，保证求职信息的高效性和真实性，让求职者在最短的时间内精准匹配到合适的职位。
钱到啦,http://app.mi.com/details?id=com.chinatelecom.bestpay.yimatong,【钱到啦简介】 钱到啦是一款以移动收银业务为入口的线下商家服务商，涵盖餐饮、超市、娱乐休闲、批发、快销等行业；以服务中小微、大型连锁商超，政企等所有商户为使命，依托银行、非银机构或清算组织，为商户提供包括但不限于“支付通道服务”、“集合对账服务”、“技术对接服务”、“差错处理服务”、“金融服务引导”等服务内容，提高商户支付结算系统运行效率；收钱就用钱到啦。
微盟商户助手,http://app.mi.com/details?id=com.weimob.saas,全新的微盟商户助手，支持微盟新云平台商户登录。
